clip,ref_cx,ref_cy,vcl,lin,accel,turn,vbias
227,0.136891,0.068344,0.022195,1.000000,0.999955,0.000000,0.447214
227,0.438006,0.124020,0.053808,1.000000,0.999981,0.000000,0.780869
227,0.450955,0.185994,0.005818,0.999998,0.999828,0.000000,0.894515
227,0.522827,0.250132,0.008492,0.999998,0.999882,0.000000,0.970184
227,0.737388,0.298512,0.045736,1.000000,0.999978,0.000000,0.780869
227,0.886882,0.091545,0.006398,0.999999,0.999843,0.000000,0.371254
227,0.275841,0.532292,0.023392,1.000000,0.999957,0.000000,0.000000
227,0.299219,0.527083,0.000000,0.000000,0.000000,0.000000,0.000000
227,0.487810,0.486515,0.031574,1.000000,0.999968,0.000000,0.650760
227,0.667969,0.441667,0.000000,0.000000,0.000000,0.000000,0.000000
227,0.905611,0.583807,0.054627,1.000000,1.000016,0.000052,-0.554743
227,0.949219,0.495833,0.000000,0.000000,0.000000,0.000000,0.000000
227,0.983594,0.413542,0.000000,0.000000,0.000000,0.000000,0.000000
227,0.067969,0.455208,0.000000,0.000000,0.000000,0.000000,0.000000
227,0.451794,0.622775,0.033856,1.000000,0.999998,0.000139,0.554654
227,0.428906,0.685417,0.000000,0.000000,0.000000,0.000000,0.000000
227,0.269883,0.892943,0.027951,1.000000,0.999964,0.000000,0.447286
227,0.321875,0.968750,0.000000,0.000000,0.000000,0.000000,0.000000
227,0.507031,0.962500,0.000000,0.000000,0.000000,0.000000,0.000000
227,0.729129,0.811310,0.051508,1.000000,0.999981,0.000000,0.554700
227,0.783967,0.830707,0.030743,1.000000,0.999967,0.000000,0.707107
227,0.929543,0.889391,0.013727,1.000000,0.999927,0.000000,0.707230
227,0.539844,0.894792,0.000000,0.000000,0.000000,0.000000,0.000000
227,0.215960,0.222768,1.549610,0.858680,1.940417,0.767857,0.832051
227,0.235789,0.822917,0.058395,1.000000,0.999983,0.000000,0.000000
227,0.560337,0.677484,0.291660,1.000000,0.868808,0.000005,0.447218
227,0.375687,0.286884,0.037878,1.000000,0.999938,0.000027,0.600007
227,0.792812,0.704792,0.703122,0.256060,1.318919,1.499244,-0.617142
227,0.719940,0.862728,0.042404,1.000000,0.999976,0.000000,0.624695
227,0.477922,0.520534,0.032308,1.000000,1.000058,0.000056,0.529961
227,0.945770,0.235740,0.487620,0.758440,2.828152,1.439886,0.714836
227,0.542344,0.390208,1.824793,0.983464,0.820613,0.040377,0.311115
227,0.350156,0.511181,0.979939,0.911063,0.997898,0.317222,0.740503
227,0.025000,0.881250,0.000000,0.000000,0.000000,0.000000,0.000000
227,0.932164,0.723420,0.025628,1.000000,0.999915,0.000124,0.345724
228,0.163281,0.135417,0.000000,0.000000,0.000000,0.000000,0.000000
228,0.139062,0.069792,0.000000,0.000000,0.000000,0.000000,0.000000
228,0.439844,0.127083,0.000000,0.000000,0.000000,0.000000,0.000000
228,0.450614,0.186905,0.005819,0.999998,1.000219,0.000456,0.894282
228,0.522656,0.251042,0.000000,0.000000,0.000000,0.000000,0.000000
228,0.741138,0.304762,0.062184,1.000000,1.214097,0.284992,0.980575
228,0.887661,0.091961,0.006392,0.999999,0.998860,0.000394,0.371619
228,0.278911,0.532292,0.023392,1.000000,0.999957,0.000000,0.000000
228,0.299219,0.527083,0.000000,0.000000,0.000000,0.000000,0.000000
228,0.490957,0.490111,0.031574,1.000000,1.000015,0.000111,0.650760
228,0.667969,0.441667,0.000000,0.000000,0.000000,0.000000,0.000000
228,0.903906,0.582292,0.000000,0.000000,0.000000,0.000000,0.000000
228,0.949219,0.495833,0.000000,0.000000,0.000000,0.000000,0.000000
228,0.983594,0.413542,0.000000,0.000000,0.000000,0.000000,0.000000
228,0.067969,0.455208,0.000000,0.000000,0.000000,0.000000,0.000000
228,0.455491,0.626061,0.033855,1.000000,1.000026,0.000083,0.554770
228,0.428906,0.685417,0.000000,0.000000,0.000000,0.000000,0.000000
228,0.273164,0.895130,0.027951,1.000000,0.999964,0.000000,0.447165
228,0.321875,0.968750,0.000000,0.000000,0.000000,0.000000,0.000000
228,0.507031,0.962500,0.000000,0.000000,0.000000,0.000000,0.000000
228,0.734754,0.816310,0.000000,0.000000,0.000000,0.000000,0.000000
228,0.786821,0.834511,0.030743,1.000000,0.999967,0.000000,0.707107
228,0.930818,0.891090,0.013734,0.999999,1.000452,0.000175,0.707107
228,0.539844,0.894792,0.000000,0.000000,0.000000,0.000000,0.000000
228,0.143960,0.276143,0.175881,1.000000,0.999994,0.000000,0.832050
228,0.237165,0.821239,0.076004,1.000000,0.999966,0.000008,-0.341743
228,0.508824,0.710233,0.449787,0.943328,0.829364,0.158556,0.646975
228,0.378351,0.299287,0.106083,1.000000,0.999989,0.000016,0.992280
228,0.759283,0.675551,0.699873,0.928723,0.912521,0.222081,0.989461
228,0.724286,0.867363,0.042404,1.000000,0.999976,0.000000,0.624695
228,0.481518,0.523530,0.032308,1.000000,0.999969,0.000000,0.529961
228,0.958177,0.196181,0.783455,0.491493,1.925497,1.765874,-0.721384
228,0.438504,0.330804,1.614425,0.858845,0.831667,0.788251,-0.926657
228,0.409446,0.694602,1.466257,0.911456,0.963969,0.136577,0.544190
228,0.025000,0.881250,0.000000,0.000000,0.000000,0.000000,0.000000
228,0.352557,0.839583,1.834160,0.983560,0.955708,0.201431,-0.886914
228,0.014062,0.298264,1.949622,0.970524,1.408838,2.406582,0.645942
228,0.935320,0.724971,0.025628,1.000000,0.999713,0.000092,0.345724
229,0.163281,0.135417,0.000000,0.000000,0.000000,0.000000,0.000000
229,0.139062,0.069792,0.000000,0.000000,0.000000,0.000000,0.000000
229,0.439844,0.127083,0.000000,0.000000,0.000000,0.000000,0.000000
229,0.450276,0.187804,0.005817,0.999998,0.999437,0.000456,0.894485
229,0.522656,0.251042,0.000000,0.000000,0.000000,0.000000,0.000000
229,0.742873,0.314990,0.000000,0.000000,0.000000,0.000000,0.000000
229,0.888432,0.092372,0.006398,0.999998,0.999844,0.000000,0.371254
229,0.285325,0.533068,0.138648,1.000000,0.999991,0.000012,0.141408
229,0.299219,0.527083,0.000000,0.000000,0.000000,0.000000,0.000000
229,0.494066,0.493664,0.031575,1.000000,1.000003,0.000041,0.650791
229,0.667969,0.441667,0.000000,0.000000,0.000000,0.000000,0.000000
229,0.903906,0.582292,0.000000,0.000000,0.000000,0.000000,0.000000
229,0.949219,0.495833,0.000000,0.000000,0.000000,0.000000,0.000000
229,0.983594,0.413542,0.000000,0.000000,0.000000,0.000000,0.000000
229,0.067969,0.455208,0.000000,0.000000,0.000000,0.000000,0.000000
229,0.459144,0.629309,0.033858,1.000000,1.000109,0.000028,0.554723
229,0.428906,0.685417,0.000000,0.000000,0.000000,0.000000,0.000000
229,0.274219,0.895833,0.000000,0.000000,0.000000,0.000000,0.000000
229,0.321875,0.968750,0.000000,0.000000,0.000000,0.000000,0.000000
229,0.507031,0.962500,0.000000,0.000000,0.000000,0.000000,0.000000
229,0.735156,0.816667,0.000000,0.000000,0.000000,0.000000,0.000000
229,0.789640,0.838270,0.030748,1.000000,1.000123,0.000000,0.707107
229,0.932097,0.892884,0.031493,1.000000,0.999872,0.000048,0.894406
229,0.539844,0.894792,0.000000,0.000000,0.000000,0.000000,0.000000
229,0.118739,0.290361,0.174216,1.000000,0.999992,0.000010,-0.242534
229,0.227902,0.816748,0.076005,1.000000,0.999981,0.000050,-0.341782
229,0.463341,0.735737,0.598352,1.000000,1.213510,0.155726,0.371391
229,0.379032,0.298185,0.178152,1.000000,1.000003,0.000010,0.090532
229,0.736719,0.680903,0.977480,0.965529,1.156811,0.037403,-0.779277
229,0.726562,0.869792,0.000000,0.000000,0.000000,0.000000,0.000000
229,0.485071,0.526491,0.032308,1.000000,0.999969,0.000000,0.529961
229,0.964620,0.145685,0.607505,0.640602,1.901760,0.956480,-0.473129
229,0.428906,0.327083,1.978277,1.000000,1.318530,0.182033,0.786318
229,0.509263,0.856399,1.082746,0.973329,1.233126,0.142279,0.997084
229,0.025000,0.881250,0.000000,0.000000,0.000000,0.000000,0.000000
229,0.319643,0.550000,1.106101,0.993380,1.086565,0.053953,-0.990999
229,0.066592,0.330903,0.423917,1.000000,0.999998,0.000001,0.786318
229,0.937500,0.726042,0.000000,0.000000,0.000000,0.000000,0.000000
230,0.073437,0.271875,0.000000,0.000000,0.000000,0.000000,0.000000
230,0.064386,0.428557,0.036637,1.000000,0.999973,0.000000,0.707095
230,0.139219,0.710000,0.505795,0.944993,1.066308,0.665553,0.337075
230,0.203385,0.878958,0.085796,1.000000,0.999988,0.000000,-0.874154
230,0.414844,0.880208,0.000000,0.000000,0.000000,0.000000,0.000000
230,0.277509,0.442172,0.081594,1.000000,1.000007,0.000008,0.371380
230,0.428125,0.468750,0.000000,0.000000,0.000000,0.000000,0.000000
230,0.628305,0.181430,0.017985,1.000000,0.999944,0.000000,0.600030
230,0.611198,0.251736,0.179265,1.000000,0.235216,0.621042,-0.970144
230,0.845213,0.396742,0.077140,1.000000,1.000003,0.000015,0.707118
230,0.631818,0.561458,0.045454,1.000000,0.999978,0.000000,0.000000
230,0.653125,0.890625,0.000000,0.000000,0.000000,0.000000,0.000000
230,0.753125,0.664583,0.000000,0.000000,0.000000,0.000000,0.000000
230,0.580208,0.138194,2.224439,0.994031,1.092837,0.829039,0.827731
230,0.378629,0.025366,0.045896,1.000000,0.999946,0.000018,0.478865
230,0.648526,0.071486,0.079817,1.000000,0.999985,0.000005,0.490253
230,0.982292,0.318750,0.879695,0.942605,1.466157,0.026046,-0.346690
230,0.432945,0.297227,0.023620,1.000000,0.999958,0.000000,0.894442
231,0.073437,0.271875,0.000000,0.000000,0.000000,0.000000,0.000000
231,0.067746,0.433036,0.036638,1.000000,0.999997,0.000041,0.707124
231,0.142746,0.736905,0.261865,0.757655,0.858827,1.335152,0.905138
231,0.197982,0.865990,0.085796,1.000000,0.999988,0.000000,-0.874154
231,0.414844,0.880208,0.000000,0.000000,0.000000,0.000000,0.000000
231,0.287334,0.447412,0.081592,1.000000,0.999961,0.000012,0.371387
231,0.428125,0.468750,0.000000,0.000000,0.000000,0.000000,0.000000
231,0.630171,0.183296,0.017985,1.000000,0.999944,0.000000,0.600030
231,0.654978,0.286637,0.526831,1.000000,0.999997,0.000006,0.976187
231,0.850849,0.401540,0.029877,1.000000,0.999967,0.000000,-0.242536
231,0.637713,0.561458,0.045454,1.000000,0.999978,0.000000,0.000000
231,0.653125,0.890625,0.000000,0.000000,0.000000,0.000000,0.000000
231,0.753125,0.664583,0.000000,0.000000,0.000000,0.000000,0.000000
231,0.424219,0.177778,1.256539,0.913765,0.924890,0.540095,-0.377598
231,0.383854,0.029167,0.045898,1.000000,1.000011,0.000018,0.478850
231,0.657548,0.078252,0.079814,1.000000,0.999987,0.000000,0.490271
231,0.956250,0.387847,1.070868,0.736214,1.538360,2.489667,-0.988382
231,0.434314,0.300880,0.023620,1.000000,0.999958,0.000000,0.894442
232,0.073437,0.271875,0.000000,0.000000,0.000000,0.000000,0.000000
232,0.071146,0.437570,0.032567,1.000000,0.888863,0.000006,0.707120
232,0.160930,0.752848,0.182797,1.000000,0.999999,0.000001,0.301136
232,0.200781,0.855208,0.000000,0.000000,0.000000,0.000000,0.000000
232,0.414844,0.880208,0.000000,0.000000,0.000000,0.000000,0.000000
232,0.294653,0.451644,0.041028,1.000000,0.999939,0.000018,0.447247
232,0.428125,0.468750,0.000000,0.000000,0.000000,0.000000,0.000000
232,0.632059,0.185184,0.017987,1.000000,0.999944,0.000000,0.599940
232,0.689372,0.322583,0.364401,1.000000,0.999997,0.000000,-0.362449
232,0.854654,0.400272,0.026557,1.000000,0.888833,0.000000,-0.242536
232,0.642926,0.563913,0.043858,1.000000,0.999977,0.000000,0.624695
232,0.653125,0.890625,0.000000,0.000000,0.000000,0.000000,0.000000
232,0.753125,0.664583,0.000000,0.000000,0.000000,0.000000,0.000000
232,0.281321,0.117235,1.189715,0.998234,0.590340,0.237967,0.948057
232,0.389143,0.033013,0.045898,1.000000,0.999979,0.000002,0.478851
232,0.666678,0.085100,0.079817,1.000000,1.000024,0.000021,0.490253
232,0.908097,0.417519,1.048738,0.913882,0.668686,0.716274,0.997009
232,0.435156,0.303125,0.000000,0.000000,0.000000,0.000000,0.000000
233,0.073437,0.271875,0.000000,0.000000,0.000000,0.000000,0.000000
233,0.071875,0.438542,0.000000,0.000000,0.000000,0.000000,0.000000
233,0.184227,0.752309,0.287302,1.000000,1.000005,0.000008,-0.752577
233,0.200781,0.855208,0.000000,0.000000,0.000000,0.000000,0.000000
233,0.414844,0.880208,0.000000,0.000000,0.000000,0.000000,0.000000
233,0.298438,0.454167,0.000000,0.000000,0.000000,0.000000,0.000000
233,0.428125,0.468750,0.000000,0.000000,0.000000,0.000000,0.000000
233,0.633948,0.187073,0.017985,1.000000,0.999944,0.000000,0.600030
233,0.721927,0.322986,1.406334,1.000000,1.473060,0.036160,-0.521451
233,0.855469,0.400000,0.000000,0.000000,0.000000,0.000000,0.000000
233,0.647421,0.568707,0.043858,1.000000,1.000026,0.000060,0.624695
233,0.653125,0.890625,0.000000,0.000000,0.000000,0.000000,0.000000
233,0.753125,0.664583,0.000000,0.000000,0.000000,0.000000,0.000000
233,0.283381,0.203409,1.851215,0.916175,1.561156,1.107551,-0.091717
233,0.394431,0.036859,0.020399,1.000000,0.444445,0.000014,0.478835
233,0.672656,0.089583,0.000000,0.000000,0.000000,0.000000,0.000000
233,0.914844,0.490417,1.467842,0.955744,2.443649,0.078465,-0.456935
233,0.435156,0.303125,0.000000,0.000000,0.000000,0.000000,0.000000
234,0.103125,0.204167,0.099534,1.000000,0.999989,0.000008,0.992278
234,0.066406,0.356250,0.055805,1.000000,0.999982,0.000000,0.986394
234,0.401563,0.319792,0.215034,0.573269,0.140976,2.007289,0.064380
234,0.581250,0.203125,0.112673,1.000000,0.225000,2.622447,-0.554700
234,0.882031,0.083333,1.023889,0.809899,0.531543,0.980064,0.308178
234,0.949219,0.103125,0.052568,1.000000,0.999981,0.000000,0.196115
234,0.663281,0.323958,0.000000,0.000000,0.000000,0.000000,0.000000
234,0.670313,0.375000,0.068986,1.000000,0.999986,0.000000,0.707107
234,0.578125,0.430208,0.039459,1.000000,0.140224,0.000022,0.894436
234,0.204688,0.410417,0.042857,1.000000,0.999977,0.000000,0.000000
234,0.323438,0.884375,0.154164,0.440232,0.141614,1.231508,-0.613937
234,0.493750,0.902083,0.450930,0.863103,0.442943,1.136193,-0.667838
234,0.664844,0.677083,0.004140,1.000000,0.999759,0.000000,-1.000000
234,0.747656,0.648958,0.023810,1.000000,0.999958,0.000000,1.000000
234,0.735156,0.460417,0.071917,1.000000,0.279693,0.000012,0.707119
234,0.848437,0.343750,0.116308,1.000000,0.232616,0.982798,0.554697
234,0.852344,0.477083,0.068966,1.000000,0.999986,0.000000,1.000000
234,0.861719,0.418750,0.034845,0.979258,0.452977,0.120934,0.992696
234,0.619531,0.093750,0.033641,1.000000,0.999970,0.000000,0.316232
234,0.810938,0.176042,0.884324,0.934833,0.679772,0.918201,0.794903
234,0.910156,0.860417,0.071363,1.000000,0.321133,0.463648,0.894427
234,0.991406,0.982292,0.034374,1.000000,0.999971,0.000000,0.948673
234,0.986719,0.772917,0.035354,1.000000,0.999972,0.000000,0.707155
234,0.821875,0.732292,0.005843,0.999990,0.999829,0.000000,-0.707397
234,0.877344,0.550000,0.033377,1.000000,1.000061,0.000046,0.894427
234,0.706250,0.844792,0.020798,1.000000,0.999952,0.000000,0.707107
234,0.182812,0.563542,0.047619,1.000000,0.999979,0.000000,0.000000
234,0.551562,0.465625,0.004879,1.000000,0.999795,0.000000,0.000000
234,0.320312,0.204167,0.080001,1.000000,0.999987,0.000000,0.961525
234,0.732813,0.138542,0.364118,0.959506,4.733482,1.098396,0.455025
234,0.027344,0.432292,0.124941,1.000000,0.999979,0.000003,0.970142
234,0.355469,0.195833,0.085710,1.000000,0.999981,0.000007,0.707102
234,0.543750,0.379167,0.000000,0.000000,0.000000,0.000000,0.000000
234,0.471094,0.715625,0.000000,0.000000,0.000000,0.000000,0.000000
234,0.535937,0.439583,0.002075,1.000000,0.997889,0.000000,0.000000
234,0.476562,0.862500,0.000000,0.000000,0.000000,0.000000,0.000000
235,0.098438,0.220313,0.167531,0.998287,0.332475,0.041214,-0.083045
235,0.065188,0.365998,0.055806,1.000000,0.999982,0.000000,0.986394
235,0.402486,0.289110,0.311189,0.756297,1.247129,0.011662,0.243207
235,0.718534,0.158261,1.589970,0.998333,1.277789,0.864407,0.617640
235,0.577679,0.212649,0.037312,1.000000,0.233612,0.463632,0.600015
235,0.670052,0.153472,0.978139,0.498213,0.594847,0.794813,0.627011
235,0.929427,0.017593,0.523073,0.993809,1.522588,0.032866,0.071248
235,0.942373,0.104951,0.033980,0.992022,0.646464,0.174911,0.363780
235,0.663281,0.323958,0.000000,0.000000,0.000000,0.000000,0.000000
235,0.664817,0.383908,0.047271,0.995274,0.760413,0.082003,0.783827
235,0.574384,0.440184,0.039459,1.000000,0.999936,0.000077,0.894436
235,0.146406,0.234583,1.064937,0.801439,0.866336,0.882729,-0.602891
235,0.191071,0.574405,1.514708,0.788404,0.764027,0.274324,0.837379
235,0.201562,0.408272,0.039215,1.000000,0.999931,0.000000,1.000000
235,0.325195,0.869010,0.345168,1.000000,0.999997,0.000000,-0.995893
235,0.251563,0.838542,1.645447,0.638665,1.388482,0.217911,-0.808082
235,0.471205,0.931548,0.834757,0.713606,1.422957,1.340094,0.941953
235,0.641406,0.735417,0.463712,0.938304,0.553853,0.230735,0.204291
235,0.664844,0.676350,0.004140,1.000000,0.999759,0.000000,-1.000000
235,0.747656,0.653125,0.000000,0.000000,0.000000,0.000000,0.000000
235,0.728253,0.471377,0.070404,1.000000,0.999999,0.000021,0.530003
235,0.795313,0.569792,0.856078,0.971472,0.674088,0.037525,0.627407
235,0.845070,0.359624,0.058071,1.000000,0.999983,0.000000,0.970137
235,0.853177,0.479028,0.021295,1.000000,0.999953,0.000000,-0.894475
235,0.861024,0.422685,0.013803,0.999999,0.999928,0.000000,0.894476
235,0.615293,0.095634,0.023529,1.000000,0.699395,0.321755,0.000000
235,0.807031,0.243576,0.687182,0.711460,0.941802,0.838670,-0.416654
235,0.906366,0.874690,0.069888,0.970309,0.979312,0.072270,0.859801
235,0.992188,0.988171,0.033898,1.000000,0.999970,0.000000,1.000000
235,0.983676,0.777961,0.037952,1.000000,0.999974,0.000000,0.832078
235,0.821326,0.731560,0.005843,0.999990,0.999829,0.000000,-0.707397
235,0.795573,0.813542,1.272030,1.000000,1.231024,1.134209,0.851657
235,0.874275,0.555506,0.064383,1.000000,0.999984,0.000000,0.554737
235,0.703545,0.846875,0.043013,1.000000,0.999977,0.000000,0.000000
235,0.176488,0.563542,0.047618,1.000000,0.999979,0.000000,0.000000
235,0.682656,0.543472,1.201852,1.000000,1.000000,0.000000,-0.942990
235,0.550915,0.465625,0.004879,1.000000,1.000490,0.000000,0.000000
235,0.317394,0.217788,0.030299,1.000000,0.477638,0.260859,0.832050
235,0.033333,0.575694,2.274228,0.698787,0.924802,2.727675,-0.985821
235,0.927344,0.831250,1.428442,0.926864,1.245183,1.560073,0.437597
235,0.987813,0.917292,1.200576,0.853005,1.574744,0.631544,0.653691
235,0.007031,0.025000,1.078478,0.978896,1.198731,1.518684,0.999846
235,0.738734,0.155647,0.074433,1.000000,1.000019,0.000032,0.707101
235,0.026960,0.445815,0.078458,1.000000,0.999987,0.000000,0.894426
235,0.348066,0.205320,0.048543,1.000000,0.999979,0.000000,0.600017
235,0.543750,0.379167,0.000000,0.000000,0.000000,0.000000,0.000000
235,0.471094,0.715625,0.000000,0.000000,0.000000,0.000000,0.000000
235,0.535662,0.439583,0.002079,1.000000,1.001152,0.000000,0.000000
235,0.476562,0.862500,0.000000,0.000000,0.000000,0.000000,0.000000
236,0.081858,0.220872,0.053990,1.000000,0.999968,0.000008,0.857492
236,0.061926,0.375666,0.062440,1.000000,0.999984,0.000000,0.871575
236,0.411506,0.272822,0.140696,0.966537,0.631742,0.982796,-0.557680
236,0.848257,0.220673,1.266211,0.982044,1.054811,0.332361,0.549536
236,0.573438,0.219167,0.010811,1.000000,0.432405,0.000000,1.000000
236,0.702344,0.238333,1.212125,0.274396,0.842312,0.312622,-0.334067
236,0.967188,0.037500,0.898805,0.720828,1.321100,0.708626,-0.857493
236,0.938482,0.107158,0.030218,1.000000,1.029186,0.870340,0.894396
236,0.663281,0.323958,0.000000,0.000000,0.000000,0.000000,0.000000
236,0.661532,0.390534,0.087633,1.000000,0.999989,0.000000,0.992281
236,0.572040,0.446434,0.029463,1.000000,0.815489,0.234750,0.707107
236,0.211979,0.169097,1.371882,0.659225,0.587862,0.672387,-0.982872
236,0.157552,0.741667,1.648404,0.594773,1.316594,0.666191,0.917969
236,0.201562,0.410428,0.010752,1.000000,0.999907,0.000000,-1.000000
236,0.331290,0.860924,0.105721,1.000000,0.999991,0.000000,-0.242539
236,0.297656,0.760417,1.276663,0.966217,0.670220,1.701521,-0.135113
236,0.470313,0.951157,0.603069,0.888615,1.870700,0.920491,0.972892
236,0.617188,0.684375,1.126673,0.697340,2.407629,0.942000,-0.989949
236,0.664844,0.675617,0.004144,1.000000,1.000577,0.000000,-1.000000
236,0.747656,0.653125,0.004978,1.000000,1.284322,0.000000,-0.707107
236,0.723840,0.477620,0.064109,1.000000,1.417750,1.007204,0.928469
236,0.730469,0.698718,0.985327,0.923373,1.024740,0.496422,0.879293
236,0.839911,0.370833,0.028571,1.000000,0.999965,0.000000,0.000000
236,0.853906,0.477908,0.010990,1.000000,0.999909,0.000000,1.000000
236,0.860205,0.424871,0.008897,0.999999,0.765487,0.213028,0.706821
236,0.612050,0.095833,0.008197,1.000000,0.348342,1.570796,1.000000
236,0.826563,0.282986,0.875362,0.872922,1.016953,3.043564,-0.517245
236,0.899571,0.879049,0.052191,1.000000,0.952294,0.727363,0.970127
236,0.981515,0.781938,0.013346,0.999998,1.000285,0.000359,0.706853
236,0.820777,0.730828,0.005848,0.999990,1.000241,0.000410,-0.706817
236,0.868490,0.559028,0.043840,1.000000,0.999977,0.000000,0.447214
236,0.697468,0.847953,0.089774,1.000000,0.999989,0.000000,0.640181
236,0.173259,0.563621,0.040029,1.000000,0.999975,0.000000,0.316221
236,0.700612,0.345552,1.089493,1.000000,0.999998,0.000003,-0.992278
236,0.550267,0.465625,0.004876,1.000000,0.999100,0.000000,0.000000
236,0.315113,0.222899,0.030299,1.000000,0.999967,0.000000,0.832050
236,0.103385,0.516319,1.026464,0.923989,0.857898,1.590444,-0.429555
236,0.817187,0.794792,1.098587,0.965401,1.003041,1.363666,0.209530
236,0.046354,0.139583,1.040352,0.546360,1.119497,0.593335,0.996938
236,0.978125,0.015972,1.297202,0.703875,1.052419,1.129227,-0.451266
236,0.728750,0.165208,0.058845,1.000000,0.775861,0.000010,0.447214
236,0.023861,0.456223,0.042984,1.000000,0.999977,0.000000,0.988372
236,0.342956,0.210519,0.049858,1.000000,0.999963,0.000003,0.986392
236,0.543750,0.379167,0.000000,0.000000,0.000000,0.000000,0.000000
236,0.471094,0.715625,0.000000,0.000000,0.000000,0.000000,0.000000
236,0.535386,0.439583,0.002079,1.000000,0.999519,0.000000,0.000000
236,0.476562,0.862500,0.000000,0.000000,0.000000,0.000000,0.000000
237,0.078168,0.229070,0.067901,1.000000,1.023280,0.080902,0.000000
237,0.057860,0.385303,0.015316,1.000000,0.745174,0.317245,0.894438
237,0.415909,0.257607,0.125000,1.000000,0.230683,1.325300,0.000000
237,0.573438,0.220819,0.037035,1.000000,1.099811,0.022810,0.000000
237,0.751367,0.290625,1.367210,0.564875,1.469239,0.912908,0.791285
237,0.939503,0.111686,0.040656,1.000000,0.999975,0.000000,0.447214
237,0.663281,0.323958,0.000000,0.000000,0.000000,0.000000,0.000000
237,0.659077,0.402662,0.046856,0.995896,0.775214,0.104467,0.873075
237,0.570312,0.448958,0.043293,1.000000,43292.644531,0.000000,0.000000
237,0.276563,0.045833,2.058196,0.681256,1.132075,1.342649,-0.942990
237,0.099740,0.895486,1.065603,0.846618,0.917783,0.453475,0.905237
237,0.201562,0.407876,0.018940,1.000000,0.999947,0.000000,-1.000000
237,0.345313,0.864583,0.234649,0.058825,1.413723,2.753271,0.894427
237,0.335938,0.635417,0.212961,0.983993,1.587800,1.104699,-0.830685
237,0.476832,0.968678,0.176470,1.000000,1.096732,2.332357,1.000000
237,0.558437,0.626042,1.550595,0.703107,1.416770,0.756975,-0.934218
237,0.664844,0.674884,0.004140,1.000000,0.999759,0.000000,-1.000000
237,0.747200,0.652516,0.004982,1.000000,1.000762,0.000000,-0.707107
237,0.721354,0.487674,0.026436,1.000000,0.474285,0.363111,0.707075
237,0.681445,0.834375,0.958616,1.000000,1.024882,0.482036,0.945373
237,0.837500,0.373958,0.048387,1.000000,0.999979,0.000000,1.000000
237,0.853906,0.479768,0.009616,1.000000,1.000072,0.000000,1.000000
237,0.859370,0.426048,0.008892,1.000000,0.999753,0.000135,0.707202
237,0.611719,0.097131,0.008197,1.000000,0.999930,0.000000,1.000000
237,0.846094,0.304167,0.535473,0.566420,0.474544,0.498008,0.976902
237,0.900781,0.887644,0.034485,1.000000,1.000069,0.000000,1.000000
237,0.980348,0.783817,0.017472,0.999999,0.999943,0.000000,0.948644
237,0.820312,0.730065,0.005276,1.000000,0.999811,0.000000,-1.000000
237,0.864844,0.563172,0.032257,1.000000,0.999864,0.000000,1.000000
237,0.690430,0.856510,0.135996,1.000000,0.999993,0.000000,-0.393922
237,0.168619,0.565625,0.009346,1.000000,0.999984,0.000000,0.000000
237,0.677344,0.162500,1.679289,0.756086,1.114903,0.862294,-0.962618
237,0.548050,0.463542,0.007999,1.000000,0.999451,0.000000,0.000000
237,0.311830,0.227976,0.043456,0.947336,0.967935,0.081864,0.762569
237,0.166667,0.443056,0.963878,0.801561,0.834764,0.540980,0.149806
237,0.763889,0.687037,0.366642,0.918875,0.513218,0.954481,-0.996745
237,0.086094,0.264167,1.239244,0.792299,1.241834,1.235335,0.541575
237,0.980469,0.904167,1.416655,0.913487,1.102831,0.537149,0.497987
237,0.720421,0.173813,0.021739,1.000000,0.717727,0.278858,0.000000
237,0.022993,0.463746,0.042984,1.000000,0.999977,0.000002,0.988372
237,0.341867,0.219228,0.049858,1.000000,0.999969,0.000036,0.986392
237,0.543750,0.379167,0.000000,0.000000,0.000000,0.000000,0.000000
237,0.471094,0.715625,0.000000,0.000000,0.000000,0.000000,0.000000
237,0.535110,0.439583,0.002075,1.000000,0.999518,0.000000,0.000000
237,0.476562,0.862500,0.000000,0.000000,0.000000,0.000000,0.000000
238,0.069271,0.229331,0.046105,1.000000,0.999986,0.000016,0.428093
238,0.058722,0.387842,0.015314,1.000000,0.999836,0.000050,0.894405
238,0.422188,0.235208,0.229376,0.865620,1.025790,0.268190,-0.980957
238,0.569664,0.221698,0.018941,1.000000,1.000042,0.000158,0.707062
238,0.823438,0.333333,0.854069,0.930965,0.584767,1.081344,0.730659
238,0.935562,0.112000,0.036636,0.942357,1.295276,0.591083,-0.193105
238,0.663281,0.323958,0.002146,1.000000,2146.403076,0.000000,0.000000
238,0.657760,0.408264,0.058926,1.000000,1.153834,0.113814,0.707107
238,0.566677,0.453805,0.043291,1.000000,0.999977,0.000000,0.707087
238,0.201562,0.404482,0.037646,1.000000,1.790963,2.717407,0.948679
238,0.353551,0.877367,0.726468,0.974850,2.694796,1.112490,0.980581
238,0.360243,0.594907,0.254627,0.985445,1.782441,2.059757,0.925169
238,0.477344,0.980208,0.270918,0.284541,2.889761,2.253122,0.630599
238,0.525608,0.547685,0.554699,1.000000,0.855384,0.810603,0.832050
238,0.664844,0.674142,0.004140,1.000000,0.999759,0.000000,-1.000000
